Material,Coating Material,Temperature (°C),Density (g/cm³),Thermal Conductivity (W/m·K),Thermal Expansion (×10⁻⁶/°C),Normal Load (N),Sliding Speed (m/s),COF,Wear Rate (mm³/N·m),Hardness (HV),Lunar Contact
Inconel 718,PTFE,-93,8.19,9.85,11.89,10,1,0.0179,0.00000001369,432,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,10,1,0.0526,0.00000025439,433,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.001,0.017,0.0000000016549,443,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.001,0.0574,0.000000029862,441,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.01,0.018,0.0000000041517,438,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.01,0.0536,0.000000078331,438,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.05,0.0171,0.0000000076493,444,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.05,0.056,0.00000016329,435,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.1,0.0154,0.0000000096084,444,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.1,0.0544,0.00000019254,442,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.5,0.0165,0.000000017998,438,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,0.5,0.0566,0.00000041834,438,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,1,0.0145,0.000000025725,439,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,20,1,0.0546,0.00000048802,434,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.001,0.0149,0.0000000036643,440,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.001,0.0504,0.000000056149,436,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.01,0.0145,0.0000000094324,436,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.01,0.048,0.00000015397,437,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.05,0.0142,0.000000017884,435,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.05,0.0484,0.00000034432,436,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.1,0.0136,0.000000021214,439,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.1,0.0453,0.00000040187,440,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.5,0.0125,0.000000039649,441,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,0.5,0.0439,0.00000072778,442,No
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,1,0.0126,0.000000052709,436,Yes
Inconel 718,PTFE,-93,8.19,9.85,11.89,50,1,0.0425,0.00000085539,435,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.001,0.0233,0.00000000014195,443,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.001,0.0752,0.0000000023421,436,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.01,0.0196,0.00000000029989,437,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.01,0.0696,0.0000000071875,434,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.05,0.0194,0.00000000065219,431,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.05,0.0645,0.000000011414,432,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.1,0.0185,0.000000001047,436,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.1,0.0742,0.000000015182,434,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.5,0.0189,0.0000000016009,426,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,0.5,0.0581,0.000000029578,430,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,1,0.0183,0.0000000022028,441,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,1,1,0.0667,0.00000003936,433,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.001,0.0206,0.00000000055685,430,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.001,0.0638,0.0000000096813,432,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.01,0.0192,0.0000000013267,438,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.01,0.0705,0.000000024275,439,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.05,0.0175,0.0000000026776,432,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.05,0.0712,0.000000049846,433,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.1,0.0178,0.0000000035845,440,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.1,0.0624,0.000000060629,435,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.5,0.0189,0.0000000057245,424,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,0.5,0.0633,0.00000013108,435,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,1,0.0181,0.000000008972,443,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,5,1,0.059,0.00000014936,442,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.001,0.0193,0.00000000093269,435,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.001,0.0688,0.000000017018,437,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.01,0.0194,0.0000000023895,435,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.01,0.0649,0.000000047633,437,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.05,0.0165,0.0000000049798,436,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.05,0.0591,0.000000082673,438,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.1,0.0173,0.0000000055735,432,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.1,0.0632,0.00000012082,438,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.5,0.0182,0.00000001052,434,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,0.5,0.0619,0.00000019893,437,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,1,0.0157,0.000000016711,432,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,10,1,0.0579,0.0000002732,430,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.001,0.0183,0.0000000018361,430,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.001,0.0599,0.000000033233,435,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.01,0.0186,0.000000004098,436,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.01,0.0582,0.000000071677,440,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.05,0.0175,0.000000009162,437,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.05,0.0559,0.00000014729,430,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.1,0.0173,0.000000010365,434,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.1,0.058,0.00000019598,436,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.5,0.0169,0.000000023414,438,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,0.5,0.0562,0.0000003788,434,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,1,0.0155,0.000000025943,433,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,20,1,0.0512,0.00000052863,429,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.001,0.0141,0.0000000036687,439,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.001,0.0524,0.000000070721,427,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.01,0.0156,0.0000000088416,434,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.01,0.0479,0.00000017081,427,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.05,0.0143,0.000000018444,441,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.05,0.0476,0.00000032329,440,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.1,0.0129,0.000000022825,435,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.1,0.0483,0.00000046766,442,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.5,0.013,0.000000052204,432,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,0.5,0.0457,0.00000091531,430,No
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,1,0.0124,0.000000058279,430,Yes
Inconel 718,PTFE,-63,8.19,10.21,12.14,50,1,0.044,0.000001054,434,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.001,0.0223,0.00000000015437,434,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.001,0.0785,0.0000000029708,438,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.01,0.0208,0.00000000039649,433,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.01,0.0739,0.0000000077377,429,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.05,0.02,0.00000000080443,426,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.05,0.0674,0.000000012066,431,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.1,0.0203,0.0000000010594,430,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.1,0.0685,0.0000000186,438,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.5,0.0194,0.0000000021265,434,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,0.5,0.0603,0.000000033311,417,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,1,0.0208,0.0000000025015,435,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,1,1,0.0654,0.000000048307,435,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.001,0.0219,0.00000000056059,429,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.001,0.0714,0.000000010653,430,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.01,0.0211,0.0000000018071,431,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.01,0.0731,0.000000023769,438,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.05,0.02,0.0000000032609,428,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.05,0.0702,0.00000004792,431,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.1,0.0193,0.0000000032837,428,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.1,0.0706,0.000000074648,436,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.5,0.0187,0.0000000069527,424,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,0.5,0.0559,0.00000014184,429,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,1,0.0161,0.0000000089393,438,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,5,1,0.0629,0.00000017681,434,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.001,0.0217,0.000000001006,430,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.001,0.0725,0.000000019987,436,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.01,0.02,0.0000000028171,441,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.01,0.0673,0.000000056897,430,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.05,0.019,0.0000000062694,439,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.05,0.0677,0.000000099382,430,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.1,0.0192,0.0000000066381,429,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.1,0.0656,0.00000012562,439,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.5,0.0184,0.00000001116,431,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,0.5,0.0612,0.00000022341,436,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,1,0.018,0.000000016773,429,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,10,1,0.0662,0.00000029765,431,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.001,0.0192,0.0000000018788,424,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.001,0.0646,0.000000032806,438,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.01,0.0181,0.0000000056525,437,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.01,0.0579,0.000000082549,430,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.05,0.0154,0.0000000096423,420,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.05,0.0648,0.00000017638,436,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.1,0.017,0.000000013247,437,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.1,0.0588,0.00000025088,423,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.5,0.0166,0.000000026649,430,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,0.5,0.0533,0.00000047285,434,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,1,0.0156,0.000000035351,439,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,20,1,0.0568,0.0000005048,434,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.001,0.0166,0.0000000046779,437,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.001,0.056,0.000000075596,436,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.01,0.0138,0.000000012227,438,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.01,0.0494,0.00000018679,433,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.05,0.0158,0.000000020684,430,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.05,0.0542,0.00000039371,436,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.1,0.0143,0.000000025503,430,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.1,0.0465,0.00000045789,431,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.5,0.0133,0.000000052839,435,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,0.5,0.0504,0.00000096013,426,No
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,1,0.0134,0.000000064784,439,Yes
Inconel 718,PTFE,-23,8.19,10.69,12.49,50,1,0.046,0.0000012861,429,No
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.001,0.0238,0.00000000016389,429,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.001,0.0866,0.0000000029873,429,No
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.01,0.0231,0.00000000034057,426,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.01,0.0759,0.000000007885,439,No
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.05,0.0221,0.00000000078111,427,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.05,0.0767,0.000000016132,432,No
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.1,0.0207,0.000000001302,434,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.1,0.0726,0.000000016934,428,No
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.5,0.0197,0.0000000020356,429,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,1,0.5,0.0697,0.000000041264,428,No
Inconel 718,PTFE,7,8.19,11.04,12.74,1,1,0.0216,0.0000000028448,422,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,1,1,0.0651,0.000000051919,432,No
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.001,0.0239,0.00000000074255,430,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.001,0.0749,0.000000011436,429,No
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.01,0.0224,0.0000000016931,430,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.01,0.0682,0.00000003066,423,No
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.05,0.02,0.0000000028899,434,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.05,0.0635,0.000000063686,436,No
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.1,0.0215,0.0000000044902,437,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.1,0.073,0.000000080823,434,No
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.5,0.0195,0.0000000076474,425,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,5,0.5,0.0664,0.00000013348,435,No
Inconel 718,PTFE,7,8.19,11.04,12.74,5,1,0.0212,0.000000010066,437,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,5,1,0.0616,0.00000016659,426,No
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.001,0.0222,0.0000000011406,433,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.001,0.0709,0.000000023323,433,No
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.01,0.0212,0.0000000031511,437,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.01,0.0737,0.000000064364,430,No
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.05,0.0193,0.0000000056023,432,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.05,0.0712,0.00000011627,431,No
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.1,0.0199,0.0000000075364,432,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.1,0.0669,0.00000014049,432,No
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.5,0.0182,0.000000015756,427,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,10,0.5,0.0652,0.00000027879,424,No
Inconel 718,PTFE,7,8.19,11.04,12.74,10,1,0.0174,0.000000017425,428,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,10,1,0.0663,0.00000037372,431,No
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.001,0.0211,0.0000000020524,443,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.001,0.0703,0.000000035689,426,No
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.01,0.0185,0.0000000055766,425,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.01,0.0668,0.000000096944,428,No
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.05,0.0196,0.000000011456,422,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.05,0.0659,0.00000019038,439,No
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.1,0.0191,0.000000013857,430,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.1,0.0605,0.00000025909,434,No
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.5,0.0178,0.000000026185,435,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,20,0.5,0.0624,0.00000049269,429,No
Inconel 718,PTFE,7,8.19,11.04,12.74,20,1,0.0179,0.000000032228,431,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,20,1,0.0635,0.00000054547,424,No
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.001,0.0175,0.000000005175,437,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.001,0.0583,0.000000084681,434,No
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.01,0.0155,0.000000010551,436,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.01,0.0531,0.00000022895,428,No
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.05,0.0139,0.000000019035,433,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.05,0.0488,0.00000042951,433,No
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.1,0.014,0.000000035546,427,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.1,0.0537,0.00000044754,430,No
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.5,0.0135,0.00000006159,433,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,50,0.5,0.0463,0.00000093991,428,No
Inconel 718,PTFE,7,8.19,11.04,12.74,50,1,0.0129,0.000000071157,434,Yes
Inconel 718,PTFE,7,8.19,11.04,12.74,50,1,0.0495,0.0000015071,436,No
Inconel 718,PTFE,37,8.19,11.4,13,1,0.001,0.0262,0.00000000018247,428,Yes
Inconel 718,PTFE,37,8.19,11.4,13,1,0.001,0.0811,0.000000003113,434,No
Inconel 718,PTFE,37,8.19,11.4,13,1,0.01,0.0233,0.00000000040908,428,Yes
Inconel 718,PTFE,37,8.19,11.4,13,1,0.01,0.077,0.0000000089804,431,No
Inconel 718,PTFE,37,8.19,11.4,13,1,0.05,0.0228,0.00000000094066,428,Yes
Inconel 718,PTFE,37,8.19,11.4,13,1,0.05,0.0755,0.000000017789,430,No
Inconel 718,PTFE,37,8.19,11.4,13,1,0.1,0.0206,0.0000000010739,429,Yes
Inconel 718,PTFE,37,8.19,11.4,13,1,0.1,0.076,0.000000023724,433,No
Inconel 718,PTFE,37,8.19,11.4,13,1,0.5,0.0213,0.0000000021443,437,Yes
Inconel 718,PTFE,37,8.19,11.4,13,1,0.5,0.0754,0.000000036478,432,No
Inconel 718,PTFE,37,8.19,11.4,13,1,1,0.0176,0.0000000031328,428,Yes
Inconel 718,PTFE,37,8.19,11.4,13,1,1,0.0729,0.000000046844,437,No
Inconel 718,PTFE,37,8.19,11.4,13,5,0.001,0.0237,0.00000000078198,424,Yes
Inconel 718,PTFE,37,8.19,11.4,13,5,0.001,0.0824,0.000000011905,437,No
Inconel 718,PTFE,37,8.19,11.4,13,5,0.01,0.0219,0.0000000018993,428,Yes
Inconel 718,PTFE,37,8.19,11.4,13,5,0.01,0.0709,0.000000034695,433,No
Inconel 718,PTFE,37,8.19,11.4,13,5,0.05,0.0215,0.0000000040038,422,Yes
Inconel 718,PTFE,37,8.19,11.4,13,5,0.05,0.0681,0.000000068528,430,No
Inconel 718,PTFE,37,8.19,11.4,13,5,0.1,0.0225,0.0000000044236,425,Yes
Inconel 718,PTFE,37,8.19,11.4,13,5,0.1,0.0786,0.000000084342,423,No
Inconel 718,PTFE,37,8.19,11.4,13,5,0.5,0.0203,0.0000000079828,428,Yes
Inconel 718,PTFE,37,8.19,11.4,13,5,0.5,0.0708,0.00000013455,431,No
Inconel 718,PTFE,37,8.19,11.4,13,5,1,0.0191,0.000000011692,435,Yes
Inconel 718,PTFE,37,8.19,11.4,13,5,1,0.072,0.00000021535,427,No
Inconel 718,PTFE,37,8.19,11.4,13,10,0.001,0.0227,0.000000001373,430,Yes
Inconel 718,PTFE,37,8.19,11.4,13,10,0.001,0.0809,0.000000024269,434,No
Inconel 718,PTFE,37,8.19,11.4,13,10,0.01,0.0218,0.0000000027825,433,Yes
Inconel 718,PTFE,37,8.19,11.4,13,10,0.01,0.0773,0.0000000611,421,No
Inconel 718,PTFE,37,8.19,11.4,13,10,0.05,0.0198,0.000000006805,428,Yes
Inconel 718,PTFE,37,8.19,11.4,13,10,0.05,0.0627,0.000000095733,428,No
Inconel 718,PTFE,37,8.19,11.4,13,10,0.1,0.0193,0.0000000076459,431,Yes
Inconel 718,PTFE,37,8.19,11.4,13,10,0.1,0.0709,0.00000016706,429,No
Inconel 718,PTFE,37,8.19,11.4,13,10,0.5,0.0201,0.000000014224,430,Yes
Inconel 718,PTFE,37,8.19,11.4,13,10,0.5,0.0596,0.00000029892,436,No
Inconel 718,PTFE,37,8.19,11.4,13,10,1,0.0188,0.000000020463,426,Yes
Inconel 718,PTFE,37,8.19,11.4,13,10,1,0.0644,0.00000043359,427,No
Inconel 718,PTFE,37,8.19,11.4,13,20,0.001,0.0217,0.0000000023567,435,Yes
Inconel 718,PTFE,37,8.19,11.4,13,20,0.001,0.0699,0.000000044715,431,No
Inconel 718,PTFE,37,8.19,11.4,13,20,0.01,0.0204,0.0000000058466,429,Yes
Inconel 718,PTFE,37,8.19,11.4,13,20,0.01,0.0686,0.00000010762,434,No
Inconel 718,PTFE,37,8.19,11.4,13,20,0.05,0.0207,0.000000011574,433,Yes
Inconel 718,PTFE,37,8.19,11.4,13,20,0.05,0.0671,0.00000020031,429,No
Inconel 718,PTFE,37,8.19,11.4,13,20,0.1,0.0182,0.000000016819,424,Yes
Inconel 718,PTFE,37,8.19,11.4,13,20,0.1,0.0654,0.000000238,427,No
Inconel 718,PTFE,37,8.19,11.4,13,20,0.5,0.019,0.000000030057,424,Yes
Inconel 718,PTFE,37,8.19,11.4,13,20,0.5,0.0579,0.00000052986,430,No
Inconel 718,PTFE,37,8.19,11.4,13,20,1,0.0177,0.000000035928,430,Yes
Inconel 718,PTFE,37,8.19,11.4,13,20,1,0.0583,0.00000067572,433,No
Inconel 718,PTFE,37,8.19,11.4,13,50,0.001,0.0173,0.0000000047754,419,Yes
Inconel 718,PTFE,37,8.19,11.4,13,50,0.001,0.0597,0.000000094811,430,No
Inconel 718,PTFE,37,8.19,11.4,13,50,0.01,0.0152,0.00000001316,424,Yes
Inconel 718,PTFE,37,8.19,11.4,13,50,0.01,0.0599,0.0000002435,421,No
Inconel 718,PTFE,37,8.19,11.4,13,50,0.05,0.0165,0.000000025847,434,Yes
Inconel 718,PTFE,37,8.19,11.4,13,50,0.05,0.0538,0.0000004996,429,No
Inconel 718,PTFE,37,8.19,11.4,13,50,0.1,0.0154,0.000000030671,427,Yes
Inconel 718,PTFE,37,8.19,11.4,13,50,0.1,0.052,0.00000058969,426,No
Inconel 718,PTFE,37,8.19,11.4,13,50,0.5,0.0149,0.000000064739,429,Yes
Inconel 718,PTFE,37,8.19,11.4,13,50,0.5,0.0548,0.000001134,430,No
Inconel 718,PTFE,37,8.19,11.4,13,50,1,0.015,0.000000075721,430,Yes
Inconel 718,PTFE,37,8.19,11.4,13,50,1,0.0509,0.0000015565,428,No
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.001,0.0258,0.00000000019049,425,Yes
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.001,0.0896,0.00000000384,433,No
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.01,0.0233,0.00000000059281,429,Yes
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.01,0.0763,0.000000010158,436,No
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.05,0.0237,0.00000000094629,431,Yes
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.05,0.0707,0.000000016742,425,No
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.1,0.0211,0.0000000014818,437,Yes
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.1,0.0768,0.000000024065,430,No
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.5,0.0205,0.0000000024778,433,Yes
Inconel 718,PTFE,77,8.19,11.88,13.34,1,0.5,0.073,0.000000052388,431,No
Inconel 718,PTFE,77,8.19,11.88,13.34,1,1,0.0205,0.0000000035344,430,Yes
Inconel 718,PTFE,77,8.19,11.88,13.34,1,1,0.0685,0.000000066983,426,No
Inconel 718,PTFE,77,8.19,11.88,13.34,5,0.001,0.0259,0.00000000081787,420,Yes
Inconel 718,PTFE,77,8.19,11.88,13.34,5,0.001,0.0863,0.000000015621,436,No
Inconel 718,PTFE,77,8.19,11.88,13.34,5,0.01,0.0227,0.0000000022198,428,Yes
Inconel 718,PTFE,77,8.19,11.88,13.34,5,0.01,0.0783,0.000000036771,426,No
Inconel 718,PTFE,77,8.19,11.88,13.34,5,0.05,0.0234,0.0000000037777,427,Yes
